# h00,h01,h02,h10,h11,h12,h20,h21,h22
-3.731216862797737122e-02,-4.448736831545829773e-02,-2.303995378315448761e-02,-2.756309509277343750e-02,-3.994807228446006775e-02,-1.904381625354290009e-02,-2.281239256262779236e-02,-4.541952535510063171e-02,-2.341374568641185760e-02
-4.428419470787048340e-02,3.757303580641746521e-02,-2.404844015836715698e-02,3.332455456256866455e-02,1.300108134746551514e-01,3.360577300190925598e-02,-4.202216118574142456e-02,1.923472993075847626e-02,-4.458447173237800598e-02
-5.222308696595234778e-11,2.976300095269834856e-09,-4.521431673509823668e-09,7.610735153207315307e-09,1.157817064445509914e-09,2.894693817978577499e-09,-4.125645380881337587e-10,6.356885240421661365e-09,-2.721344483092025257e-09
-3.189751878380775452e-02,-5.729990079998970032e-02,-5.498300865292549133e-02,-5.705287680029869080e-02,-1.185475215315818787e-01,-9.677890688180923462e-02,-4.258823767304420471e-02,-7.243111729621887207e-02,-5.895574763417243958e-02
5.555918919375457676e-11,1.003082727990545209e-09,-5.270330394324673762e-09,-1.167886676256557621e-09,1.026319140784437423e-09,-8.109221627528029330e-10,-2.678669730471483490e-09,-7.412594094091673469e-09,-5.537000635769118162e-09
-8.354560122825205326e-05,1.931985467672348022e-02,1.444104500114917755e-02,2.377542114118114114e-04,-6.377288140356540680e-03,1.305330544710159302e-02,1.893533160910010338e-03,-7.774586789309978485e-03,9.524804539978504181e-03
-4.041294101625680923e-03,-1.371075678616762161e-02,3.110381076112389565e-03,-5.695492494851350784e-03,-1.775279641151428223e-02,4.497030749917030334e-03,-4.609215073287487030e-03,-1.522325258702039719e-02,1.692371629178524017e-02
1.470750477164983749e-02,3.921642433851957321e-03,2.193559706211090088e-02,9.548288770020008087e-03,-1.763108558952808380e-02,4.317684844136238098e-02,1.341994153335690498e-03,-1.583192870020866394e-02,4.487409070134162903e-02
1.193036208860576153e-03,-2.409243583679199219e-02,-3.200850682333111763e-03,3.834134340286254883e-02,5.022802203893661499e-02,2.611185982823371887e-02,2.862778259441256523e-03,2.819810295477509499e-03,1.178161799907684326e-02
-4.713096655905246735e-03,1.221438217908143997e-02,-1.231634058058261871e-02,1.237327978014945984e-02,1.005109027028083801e-02,-3.264496847987174988e-02,8.296298794448375702e-03,3.371554240584373474e-02,3.623907268047332764e-02
3.982667811214923859e-03,1.975449174642562866e-02,2.452723309397697449e-02,9.993903338909149170e-03,-2.968026325106620789e-02,1.383489184081554413e-02,6.167281419038772583e-03,-3.918332979083061218e-03,3.947767242789268494e-02
6.064030155539512634e-02,3.301286324858665466e-02,3.811883926391601562e-02,3.186087310314178467e-02,-2.286975039169192314e-03,9.723608382046222687e-03,5.230690911412239075e-02,2.194450050592422485e-02,4.317440465092658997e-02
-1.346238330006599426e-02,-2.380596287548542023e-02,-3.403351828455924988e-02,-2.434351854026317596e-02,-1.070578396320343018e-02,-1.576773636043071747e-02,-1.665455475449562073e-02,5.120209418237209320e-03,-2.976766088977456093e-03
-3.268266329541802406e-03,2.308257855474948883e-02,1.826910674571990967e-02,3.101494163274765015e-03,-4.017654806375503540e-03,-7.622214499861001968e-03,-4.835215397179126740e-03,2.110691368579864502e-02,-5.573815666139125824e-03
2.609434890388229178e-09,-4.509007833775058316e-09,2.228528916958794071e-09,-2.700195622651335725e-09,-7.521861355996861676e-09,-4.592227487165700950e-09,-1.745760980220723013e-09,-3.502279577460853943e-09,-1.100817326182834677e-09
1.971084997057914734e-02,-1.636645570397377014e-02,-2.138697169721126556e-02,2.840852178633213043e-02,1.949016377329826355e-02,-1.865056343376636505e-02,-5.069313570857048035e-02,6.276493513723835349e-05,-1.032470818608999252e-02
-5.975335370749235153e-04,1.040471438318490982e-02,5.343323573470115662e-03,-7.459135260432958603e-03,1.217077672481536865e-02,1.845113746821880341e-02,-2.289245277643203735e-02,-1.498114317655563354e-02,9.118392132222652435e-03
4.462471231818199158e-02,2.639222890138626099e-02,-1.246076077222824097e-02,-6.034953519701957703e-03,4.490691423416137695e-02,1.588646136224269867e-02,-4.097382724285125732e-02,1.368684577755630016e-03,4.362733662128448486e-02
-4.195515438914299011e-02,2.930713072419166565e-02,-1.870042271912097931e-02,2.394847571849822998e-02,1.146644726395606995e-01,2.944640442728996277e-02,-2.904737181961536407e-02,2.774768881499767303e-02,-3.540110588073730469e-02
1.048434246331453323e-02,1.891775242984294891e-02,2.030246704816818237e-02,2.183691412210464478e-02,5.517425015568733215e-03,3.905844688415527344e-02,1.283526420593261719e-03,1.049276161938905716e-02,1.603578031063079834e-02
1.806965842843055725e-02,3.897135332226753235e-02,3.107173368334770203e-02,5.473126098513603210e-02,8.840875327587127686e-02,5.591109395027160645e-02,5.134953930974006653e-02,6.466546654701232910e-02,4.138444736599922180e-02
-1.210240367799997330e-02,2.903638407588005066e-02,2.863332256674766541e-02,1.027668640017509460e-02,2.275981195271015167e-02,-1.020582858473062515e-02,1.245479006320238113e-02,2.709958469495177269e-03,1.139073632657527924e-03
-3.743347246199846268e-03,-1.341103482991456985e-02,-1.015127822756767273e-02,6.075222045183181763e-02,3.060622885823249817e-02,-1.737058721482753754e-02,8.013349771499633789e-02,6.004812940955162048e-02,3.643976990133523941e-03
3.377259150147438049e-02,6.429321318864822388e-02,4.845102131366729736e-02,-7.665156852453947067e-03,-1.989545859396457672e-02,-2.571570314466953278e-02,-1.661848649382591248e-02,-2.824872173368930817e-02,8.173854090273380280e-03
-2.945292368531227112e-02,-5.829581990838050842e-02,-5.269693955779075623e-02,-1.719251833856105804e-02,-1.788693107664585114e-02,-4.350193589925765991e-02,-9.218755178153514862e-03,-3.814469650387763977e-02,-4.953134432435035706e-02
-3.645014949142932892e-03,4.916911013424396515e-03,-3.047105111181735992e-02,1.290425658226013184e-03,5.497571080923080444e-03,-3.551822900772094727e-02,3.048441372811794281e-03,2.316313609480857849e-02,-1.078003458678722382e-02
-3.740002959966659546e-02,-1.936295535415410995e-03,2.986229397356510162e-02,1.128740981221199036e-02,5.456824228167533875e-02,-1.450420450419187546e-02,2.733279392123222351e-02,8.080000989139080048e-03,-3.373831138014793396e-02
-5.085972603410482407e-03,-1.680404506623744965e-02,-2.784091234207153320e-02,-3.145655989646911621e-02,-4.192252457141876221e-02,-3.813742101192474365e-02,-2.347343973815441132e-02,-1.304373703896999359e-02,-1.708729192614555359e-02
4.876164253801107407e-03,1.996585913002490997e-02,3.735728189349174500e-02,4.636624455451965332e-02,1.001962348818778992e-01,9.743732959032058716e-02,4.265703260898590088e-02,7.751084119081497192e-02,6.895013153553009033e-02
-4.001934453845024109e-02,-6.048507243394851685e-02,9.902425110340118408e-03,-1.685364730656147003e-02,3.017542138695716858e-02,2.369228377938270569e-02,3.299488686025142670e-03,1.379134785383939743e-02,-2.618850767612457275e-02
-1.084563601762056351e-02,8.933795616030693054e-04,4.643856547772884369e-03,3.009182028472423553e-02,1.404577586799860001e-02,3.019986301660537720e-02,2.824357897043228149e-02,2.818509377539157867e-02,5.380849819630384445e-03
3.038606792688369751e-02,-1.388029195368289948e-04,2.471375092864036560e-02,-9.061384014785289764e-03,-5.141438916325569153e-02,-1.570755057036876678e-02,2.107263170182704926e-02,9.749234654009342194e-03,-3.057904774323105812e-03
5.409657788391086797e-08,7.926195166874094866e-08,4.124062513710669009e-08,7.242519473038555589e-08,9.475208173626015196e-08,3.756640154506385443e-08,2.566764578659785911e-08,4.707031919792825647e-08,1.363835444578853640e-08
4.172349348664283752e-03,1.278261560946702957e-02,7.885744795203208923e-03,-1.214176043868064880e-02,-1.255976967513561249e-02,-5.466226954013109207e-03,-2.071609348058700562e-02,-8.541151881217956543e-03,-8.597010746598243713e-03
2.236396179355892855e-09,-6.839482757925452461e-09,1.864143422958264296e-10,-5.481930909212451297e-09,-7.159064452366692421e-09,-6.663372964510472229e-09,-5.017439352883457104e-09,-7.607287244582039420e-09,-3.391590563950330761e-09
-1.660746708512306213e-02,-1.495443731546401978e-01,-1.367157697677612305e-01,1.762246340513229370e-01,-1.933774650096893311e-01,-3.607916533946990967e-01,3.194887936115264893e-02,-6.801496446132659912e-02,-1.864477843046188354e-01
3.017953597009181976e-02,8.193746325559914112e-04,-1.120809018611907959e-01,5.224483832716941833e-02,-5.951222032308578491e-02,-1.564767360687255859e-01,1.203172281384468079e-02,-5.726669728755950928e-02,-9.325705468654632568e-02
1.397847171347166295e-08,1.232554680541397829e-08,2.403928167638014202e-09,1.295524132416403518e-08,2.762291018143514520e-08,3.917179913770496569e-09,8.200710333028382593e-09,1.340545630057476956e-08,2.785245367675770467e-09
-1.407283078879117966e-02,5.030076950788497925e-02,-5.747637711465358734e-03,2.104020304977893829e-02,7.036172598600387573e-02,-2.487276867032051086e-02,-6.942359264940023422e-03,1.473919954150915146e-03,9.469490498304367065e-03
9.853638971435429994e-08,-1.655673109723920788e-08,-9.312009296991163865e-08,1.193774323837715201e-07,-2.574129709387307230e-08,-7.236323540382727515e-08,1.062342533941773581e-07,-4.704707023961418599e-08,-3.917600110980856698e-08
9.761295281350612640e-03,-9.987059980630874634e-03,3.980386536568403244e-03,-2.508557401597499847e-03,-2.544289641082286835e-02,-7.083998061716556549e-03,6.234863772988319397e-03,-1.938567683100700378e-02,7.797911297529935837e-03
-1.567399315536022186e-02,-3.458320861682295799e-03,-1.087144203484058380e-02,1.283319294452667236e-02,7.966934354044497013e-04,7.522542495280504227e-03,3.165932744741439819e-02,1.222579460591077805e-02,-1.342843845486640930e-02
3.505445551127195358e-03,-1.034871861338615417e-02,-1.515085436403751373e-02,-1.347510982304811478e-02,-7.838037610054016113e-02,-6.364610791206359863e-02,-9.982407093048095703e-03,-9.463783353567123413e-03,-3.333010012283921242e-03
-7.586921242364041973e-07,-1.732142663968261331e-06,-1.411530774930724874e-06,-1.155523364104737993e-06,-2.403368853265419602e-06,-1.833221290326036979e-06,-1.719357555884926114e-06,-2.363608473388012499e-06,-1.458198653381259646e-06
-1.056969910860061646e-02,-1.202140585519373417e-03,2.622754499316215515e-02,8.076829835772514343e-03,-3.302186727523803711e-02,1.088274456560611725e-02,2.371436357498168945e-02,-5.940632894635200500e-03,3.583094850182533264e-02
-3.166452050209045410e-02,1.366070657968521118e-01,-4.756973311305046082e-02,-2.080764472484588623e-01,-2.497522532939910889e-02,2.616857923567295074e-02,-1.332048028707504272e-01,-2.625387310981750488e-01,-6.430535763502120972e-02
3.527069464325904846e-02,3.358416631817817688e-02,3.131218999624252319e-02,-3.129442781209945679e-02,-3.813694417476654053e-02,4.141968116164207458e-02,-3.885708004236221313e-02,-5.235815793275833130e-02,3.151143342256546021e-02
8.001195266842842102e-03,-5.982835311442613602e-03,-1.736542768776416779e-02,2.868870506063103676e-03,-7.126634940505027771e-03,-1.941991224884986877e-02,-4.259324166923761368e-03,-8.496317081153392792e-03,-5.686895456165075302e-03
2.688373066484928131e-02,-1.957959681749343872e-02,-5.032883584499359131e-02,5.366532132029533386e-02,1.596773415803909302e-02,-4.177718982100486755e-02,2.891624113544821739e-03,2.535452367737889290e-03,-2.318410016596317291e-02
6.175589561462402344e-02,-3.415441839024424553e-03,3.165764501318335533e-03,-2.802832517772912979e-03,-3.622667863965034485e-02,1.313522923737764359e-03,-4.271718859672546387e-02,-7.211114279925823212e-03,3.056102246046066284e-02
-3.456039726734161377e-02,-2.609613910317420959e-02,-6.110651418566703796e-03,-4.687649011611938477e-02,-8.371332660317420959e-03,9.895474649965763092e-03,-4.589074477553367615e-02,1.633411645889282227e-02,3.371409699320793152e-02
1.852138526737689972e-02,3.950630314648151398e-03,7.195955142378807068e-03,-1.608020998537540436e-02,-1.097050029784440994e-02,4.887891188263893127e-02,-2.973939292132854462e-02,-1.622651331126689911e-02,4.367102310061454773e-02
1.763624511659145355e-02,-2.655383758246898651e-02,4.089327156543731689e-02,8.952319622039794922e-03,-1.021405011415481567e-01,3.380077332258224487e-02,1.257898169569671154e-03,-4.986812919378280640e-02,5.381663143634796143e-02
-6.511260569095611572e-02,-1.979289054870605469e-01,-1.461501270532608032e-01,-1.402660012245178223e-01,-5.160823091864585876e-02,6.248255819082260132e-02,-1.182758212089538574e-01,1.885848678648471832e-02,7.196082733571529388e-03
2.101795934140682220e-02,-7.975618354976177216e-03,4.654254298657178879e-03,-7.859118049964308739e-04,-1.922129094600677490e-02,1.341406721621751785e-02,1.025257818400859833e-02,1.556180417537689209e-02,-7.332276552915573120e-03
2.153324522078037262e-02,-4.518473148345947266e-02,2.323302812874317169e-02,-3.480710834264755249e-02,-4.230070114135742188e-02,4.752220213413238525e-02,2.408521482720971107e-03,-2.948907576501369476e-02,1.669795252382755280e-02
3.454441949725151062e-02,3.527012467384338379e-02,5.020472034811973572e-02,2.097988501191139221e-02,-7.845714688301086426e-03,4.156321659684181213e-02,1.017764024436473846e-02,-3.096426278352737427e-02,2.619609795510768890e-02
2.028674632310867310e-02,6.059291772544384003e-04,-1.115820184350013733e-01,5.468718707561492920e-02,2.873680926859378815e-02,-8.045760542154312134e-02,1.342167332768440247e-02,-1.043260213918983936e-03,-8.128555119037628174e-02
3.177765384316444397e-02,8.967898786067962646e-03,1.530824750661849976e-01,-1.626617312431335449e-01,-3.315525949001312256e-01,9.235397726297378540e-02,9.040012024343013763e-03,-8.503987640142440796e-02,1.175983250141143799e-01
-2.670451998710632324e-02,2.297972096130251884e-03,-6.148728076368570328e-03,-2.703403355553746223e-03,-2.257209643721580505e-02,-4.793494194746017456e-02,-3.013206459581851959e-02,8.544643409550189972e-03,-2.477419003844261169e-02
1.007920410484075546e-02,1.762314350344240665e-03,6.845141295343637466e-03,1.553555298596620560e-02,-1.645136252045631409e-02,3.425434604287147522e-02,2.282391674816608429e-02,6.993353832513093948e-03,-2.905284985899925232e-02
-1.305235773324966431e-01,-1.836483329534530640e-01,9.123446419835090637e-03,2.283812314271926880e-02,-8.201279491186141968e-02,-5.236205086112022400e-02,6.961491703987121582e-02,8.555957674980163574e-02,-6.169717013835906982e-02
5.093909054994583130e-02,4.891987144947052002e-02,-1.237153708934783936e-01,1.300294101238250732e-01,1.295847594738006592e-01,-8.592139184474945068e-02,1.037499308586120605e-02,1.185731496661901474e-02,-1.100405976176261902e-01
-1.002947762608528137e-01,-1.422808617353439331e-01,-5.016537383198738098e-02,-1.271097213029861450e-01,-1.129260733723640442e-01,-3.861852223053574562e-03,2.226203493773937225e-02,2.615640312433242798e-02,-1.260234136134386063e-02
4.956337437033653259e-02,2.511087246239185333e-02,-1.450899336487054825e-02,6.467786874964076560e-07,1.274923607707023621e-02,-3.708973294124007225e-03,-3.795673698186874390e-02,-1.584720984101295471e-02,-4.877659957855939865e-03
5.044961348176002502e-02,2.951154671609401703e-02,2.906464785337448120e-02,2.494993433356285095e-02,-1.446236949414014816e-02,4.775479808449745178e-02,5.236731469631195068e-02,3.174718841910362244e-02,7.994782924652099609e-02
9.984516324834658008e-09,5.040173611803311360e-09,-6.808878794117845246e-09,1.170567731634264419e-08,1.316981634857938843e-08,-2.319423764163275337e-09,1.753453915398495155e-08,1.415235928448055347e-08,-2.518643071880433126e-10
1.282810792326927185e-02,2.094573713839054108e-02,-1.067163702100515366e-02,5.128064379096031189e-02,6.708596646785736084e-02,3.137939423322677612e-02,1.632872037589550018e-02,2.101635001599788666e-02,1.467733737081289291e-02
-6.508699135210349596e-10,-6.916285599789517846e-11,2.440668778191934507e-09,-7.900244902714348427e-09,2.444170643656207176e-09,7.413991642835071616e-09,-4.765899230818604337e-09,8.120150385426683215e-11,-4.601609759902203223e-09
-4.968277178704738617e-03,1.750391721725463867e-02,1.661254838109016418e-02,1.760717667639255524e-02,9.035461582243442535e-03,1.229658350348472595e-02,-1.099893916398286819e-02,1.517811231315135956e-02,-7.823757827281951904e-03
-1.938046701252460480e-02,2.160086855292320251e-02,-9.369526058435440063e-03,1.233224105089902878e-02,3.291773423552513123e-02,4.302380234003067017e-02,2.250976115465164185e-02,4.793497174978256226e-02,-3.207370638847351074e-02
1.184508856385946274e-02,1.129135116934776306e-02,6.532960105687379837e-03,-1.529200561344623566e-02,3.120909072458744049e-02,-2.751692757010459900e-02,-2.748745307326316833e-02,1.803747192025184631e-02,-1.892968453466892242e-02
-3.314434364438056946e-02,-6.582128815352916718e-03,-9.210362099111080170e-03,-3.122780285775661469e-02,-1.238019578158855438e-02,-1.052021607756614685e-02,1.620528474450111389e-02,1.800922863185405731e-02,-4.780421964824199677e-03
